38927	40953	10123
17232	40945	7029
24918	40953	6139
32022	40951	33786
29021	40950	33123
15085	40948	33879
12591	40952	15755
39670	40953	35656
34315	40945	20522
40760	40945	39774
20960	40953	1213
27137	40955	7951
21307	40944	28438
36573	40956	13737
7522	40944	425
16243	40953	13131
791	40953	4334
36527	40948	5356
38964	40953	16270
24969	40948	22684
32547	40948	1513
8230	40948	5575
1306	40945	16384
12253	40945	35378
36867	40953	9445
28206	40959	11646
16303	40948	18132
24065	40958	36547
1695	40952	13671
36094	40945	34829
10689	40948	23513
11352	40953	18125
22099	40948	32355
15308	40948	21055
25464	40948	20314
32724	40948	30654
30189	40958	31491
17984	40948	19118
37483	40948	28939
19023	40945	25047
6770	40952	13354
3920	40953	14255
5008	40948	11031
40653	40953	11222
4947	40944	7367
2517	40948	463
17535	40944	30765
30793	40949	12805
8221	40953	27028
6675	40948	22413
27381	40945	2833
30580	40945	7701
23830	40948	13779
31795	40945	30593
34579	40959	15882
9671	40953	31925
28841	40949	7379
21208	40953	34522
25941	40945	24686
1040	40945	4742
13073	40958	17306
38936	40948	36138
19071	40953	16627
25913	40948	31564
7337	40945	3148
23660	40956	4159
34063	40953	12470
30623	40948	33879
8014	40950	23872
11419	40945	26421
4321	40953	38208
9690	40945	36488
21242	40944	19828
50	40945	24833
26530	40953	4219
23612	40948	17765
26220	40950	21570
5961	40948	31620
30992	40956	24040
37611	40945	12728
15539	40952	5645
24235	40948	1493
19711	40945	30046
38895	40949	7505
4821	40948	22264
3780	40944	30183
23903	40945	25987
35857	40953	32523
12738	40948	1681
6963	40948	1197
26803	40953	2288
31333	40953	39544
12385	40953	20086
30696	40945	32278
25220	40945	5801
596	40952	26937
35330	40948	30318
40007	40944	19269
8874	40945	40647
6083	40945	28531
13689	40949	32718
7250	40945	5708
3491	40953	53
20689	40949	4432
13332	40953	6923
9028	40945	5459
24915	40948	33133
19593	40958	14265
24675	40950	29740
35681	40953	5852
24536	40948	10259
19110	40949	31281
8782	40956	877
8279	40953	38335
36137	40957	25357
31502	40948	23628
26539	40949	28148
32341	40944	8541
9430	40948	33856
1344	40956	9418
16286	40948	14666
14817	40945	16005
3491	40953	20383
40937	40948	40780
9739	40948	31522
36448	40956	26117
25531	40944	4292
19896	40944	1339
29450	40948	22378
8421	40944	17084
4508	40953	15757
28439	40949	25043
28335	40956	16294
19777	40945	37810
11410	40953	1734
16762	40953	29072
9950	40953	14788
13671	40943	9386
39120	40953	34386
2700	40950	35943
303	40948	1032
24363	40948	11340
23740	40953	3621
7191	40945	39503
35850	40945	6814
36216	40950	3053
23447	40953	29350
5553	40948	30774
7889	40945	11955
31522	40953	9140
4452	40948	7488
1035	40945	33292
3325	40948	8085
29992	40948	7407
10356	40944	19404
7741	40948	25632
30385	40948	36642
16182	40955	34259
37861	40949	6377
31564	40949	16567
31158	40948	23316
40505	40945	6101
2429	40953	545
13162	40948	439
23279	40948	9382
39263	40948	31550
24879	40948	9639
10632	40948	27299
39143	40948	30785
10734	40945	22597
33450	40943	12138
4947	40944	40607
6096	40948	23179
10155	40945	31852
4101	40958	28909
11107	40948	12167
29026	40948	8311
12805	40944	11063
31564	40948	8279
6876	40950	2804
1934	40958	37295
30459	40956	982
10031	40948	6595
36122	40948	39415
21056	40948	17969
32585	40958	2779
19499	40948	30629
35546	40944	20667
8922	40948	35815
10814	40956	33391
14797	40960	33534
35091	40945	20521
6250	40953	9256
39725	40945	2069
33194	40944	15877
20312	40950	36723
29588	40953	38967
14521	40948	24700
39328	40948	18509
9530	40948	21751
32595	40948	20981
27002	40956	10597
35819	40943	23013
26601	40948	19800
29777	40945	32175
6390	40958	21482
37116	40953	988
24821	40948	13779
10478	40948	6318
23794	40945	28166
38743	40953	34112
6909	40953	3867
18734	40945	4227
29304	40948	17620
17681	40952	33450
33992	40949	30964
6250	40953	23107
4279	40953	4347
26044	40956	18914
729	40945	36583
12327	40948	23372
152	40945	13992
5717	40953	14992
510	40948	19365
32047	40953	10509
19402	40952	17926
37357	40956	13888
34259	40951	18524
27424	40953	9553
13510	40948	34462
23197	40948	14357
10775	40948	5597
8327	40948	35553
8692	40944	2733
559	40953	5019
12074	40953	27767
210	40945	3148
38831	40953	21005
6756	40956	17884
6813	40953	18322
23868	40956	946
37048	40948	36138
30313	40945	8561
20327	40944	6705
34099	40948	36412
34738	40959	1562
13857	40945	20122
20944	40953	34754
15867	40944	8836
22098	40945	17062
39095	40945	3035
31403	40945	34072
1480	40948	34057
38427	40945	14329
11886	40948	12303
9126	40945	17865
13662	40948	23993
3456	40945	8737
20360	40945	39491
4953	40948	8999
31618	40945	7163
25304	40945	13632
4564	40949	18601
29361	40944	16516
22963	40948	13001
37516	40948	28703
18753	40945	13976
22943	40948	6071
4707	40949	11867
332	40945	5958
15721	40954	30184
38663	40949	14527
13484	40948	26598
10411	40958	39546
401	40953	22431
2769	40945	30048
29774	40953	33434
3645	40948	27478
11864	40948	25639
33240	40945	4016
21582	40948	36972
38841	40953	36789
30432	40944	24421
1021	40948	34097
37414	40958	31986
20628	40945	19212
21919	40954	2216
22802	40945	40579
21353	40944	35736
15738	40948	10446
25332	40948	20023
8021	40948	4077
1727	40958	39215
9983	40945	26234
15560	40953	19983
30949	40948	18836
37428	40945	38247
15011	40958	6232
31550	40953	7236
29901	40960	2029
11701	40948	17768
31098	40944	13883
23447	40953	21233
9639	40954	4352
19926	40948	12208
36421	40945	39258
3360	40944	29606
33700	40944	19743
521	40945	33134
29072	40952	19071
32980	40948	31550
27794	40944	27745
1124	40948	16914
4924	40945	27616
40046	40948	9101
37715	40949	30879
38575	40945	3017
10577	40948	22378
20268	40953	13163
31995	40948	19730
35345	40944	19333
31564	40953	10269
35126	40945	1756
31055	40948	3087
2289	40945	15904
22684	40952	10332
29291	40948	31514
791	40954	326
20071	40945	17259
37534	40945	32514
35572	40953	39147
19947	40948	17200
18233	40948	33221
4292	40956	21928
336	40948	21925
38551	40948	18437
13651	40948	10679
16588	40948	18308
13892	40953	36845
39213	40945	4637
22206	40956	5332
8123	40945	22719
7135	40948	22905
23447	40953	33713
31522	40953	5413
4647	40944	19454
11003	40957	27978
7571	40953	19134
34372	40952	5645
38752	40945	3427
8846	40948	141
17794	40954	13137
24441	40950	21008
28939	40953	12157
13671	40943	1842
33341	40953	18702
176	40945	14040
31550	40953	43
30178	40944	149
16398	40953	6017
31398	40953	32715
4776	40948	10221
24777	40952	35687
21609	40943	9694
10133	40953	1088
27060	40953	23278
38828	40948	4167
16813	40948	3191
33793	40944	21388
9307	40948	2988
7944	40953	29601
34833	40948	36477
32031	40952	18897
35230	40959	16395
3704	40948	29910
2016	40945	39107
39903	40949	1973
33117	40959	16395
29675	40948	25370
14204	40945	28487
15660	40949	13509
14776	40958	1648
25346	40948	32278
29749	40945	1607
13671	40943	9473
14788	40948	9950
5827	40948	4125
38999	40948	28097
8421	40944	40450
40230	40954	27214
1806	40944	4902
23528	40956	22497
26419	40953	17589
33341	40953	25175
28935	40945	9325
12303	40953	23856
5634	40945	40890
2903	40944	32441
20240	40945	10675
10498	40948	27192
12185	40945	18028
26308	40945	11279
6157	40944	5283
23797	40943	37860
39609	40953	736
6484	40956	34358
13629	40953	13026
22318	40948	40839
10665	40953	19702
14384	40953	34714
6278	40948	15260
27478	40953	17269
27730	40949	4733
18085	40945	24992
6133	40945	3367
14693	40953	27795
10580	40945	3400
18184	40953	29077
24460	40948	34066
24944	40945	29453
34567	40953	24868
10826	40954	5683
5388	40948	14124
33145	40953	7340
2173	40948	18917
10401	40952	7488
4741	40958	29469
33065	40945	10783
22311	40953	13597
37878	40958	24308
33190	40950	21645
27996	40944	5173
25606	40945	33451
2866	40948	6813
14200	40953	4460
23872	40954	32929
19750	40953	101
25388	40945	31502
2206	40948	16366
32849	40945	5746
24977	40944	13411
39136	40956	1928
8831	40945	35501
26493	40944	20950
11258	40953	6326
14225	40953	29868
5789	40953	19780
39096	40953	750
5729	40953	37105
24212	40948	34135
29296	40948	19741
26976	40948	25370
12088	40948	20392
42	40953	24913
21770	40953	21828
24922	40953	40006
40668	40949	10474
34499	40945	18141
11099	40948	39132
35531	40953	4152
28609	40948	13806
2650	40945	16726
20685	40945	14843
3834	40956	13956
35602	40943	39688
18691	40944	24244
33266	40953	9696
1978	40953	38444
5219	40959	16395
1193	40949	6276
4849	40948	31367
19869	40950	31535
31550	40953	9359
29360	40948	31441
14485	40945	18503
31281	40944	29322
5764	40953	16976
3548	40945	10004
32656	40953	39879
25402	40953	10416
439	40945	36536
25553	40953	10350
27366	40948	18770
14145	40960	32954
38617	40944	6001
17279	40953	29674
968	40945	7832
17654	40953	26034
7492	40944	35384
37220	40955	7951
14525	40953	16858
1300	40953	18684
22252	40953	35789
33957	40959	31858
20390	40958	7090
27713	40945	35349
16391	40953	37316
24917	40953	36778
32680	40945	21107
24296	40959	16395
12805	40944	1908
12923	40945	29675
8338	40948	20626
16019	40945	39263
4046	40944	7584
23872	40954	114
35728	40953	35601
38924	40948	28703
5405	40953	33034
35356	40948	39689
8823	40948	16398
14517	40953	11599
40350	40948	35815
36452	40948	24648
26123	40954	14807
39440	40948	35140
3562	40958	27290
15069	40948	3591
1348	40953	28846
5821	40956	19925
5028	40948	40832
33478	40945	6433
17582	40951	12761
9182	40945	2283
31533	40953	29892
22763	40953	11084
1538	40953	15801
29159	40945	19622
31550	40953	9084
15905	40952	23432
30703	40948	40406
15244	40948	17322
5183	40948	18368
27879	40953	2464
39880	40953	32243
21615	40945	13478
22887	40944	14876
35294	40944	5867
31522	40953	18559
15377	40959	11037
31991	40953	29197
10045	40945	38394
36001	40956	7087
25432	40953	20755
1469	40945	38961
254	40945	18816
20224	40949	36242
30511	40953	2106
24026	40944	29916
5099	40944	28928
31372	40948	37487
8793	40945	2582
21209	40953	33990
39707	40945	27075
19486	40948	20960
8279	40953	12303
842	40948	3520
23060	40948	32988
18261	40945	40009
13426	40953	39205
20960	40953	37735
35819	40956	26571
28145	40945	37615
5548	40948	2928
18502	40948	4871
24248	40945	37961
10665	40945	34285
35151	40945	6336
35256	40948	6888
29654	40948	9599
7581	40953	24333
37154	40943	19198
37438	40958	19368
28223	40958	37206
8467	40943	6503
7982	40944	21667
3407	40949	34941
39087	40945	29360
11373	40949	17894
31584	40944	6780
19307	40953	18200
1163	40948	13606
27204	40945	7759
9188	40953	35630
23921	40945	10340
16697	40956	35099
16571	40953	26988
13629	40953	32835
21436	40945	113
35451	40954	26627
24342	40948	37687
32418	40943	11047
17859	40948	2149
1432	40944	9532
15048	40948	12303
37110	40948	1296
10608	40948	35347
34564	40945	22664
6232	40956	13197
12065	40953	48
19031	40953	8420
1249	40953	11444
29136	40945	12067
14899	40953	31765
19097	40945	13124
14517	40953	9641
13671	40943	27281
3920	40943	26937
18319	40953	27917
37213	40948	36661
38578	40948	2543
13247	40952	12313
36156	40948	240
27348	40953	37383
2609	40945	25837
11911	40952	12452
5825	40945	38443
19215	40948	36991
7982	40949	21910
1158	40957	32839
9898	40954	38495
13704	40948	22584
35034	40948	28903
21144	40953	36712
20795	40949	36979
33063	40951	12277
32384	40960	21127
12167	40953	5066
33123	40954	29829
9063	40947	36745
22149	40945	7557
2010	40948	23179
141	40953	29189
559	40953	30569
14688	40953	24911
8085	40953	8112
27095	40945	24866
8600	40945	35842
21279	40945	5036
7802	40958	19410
5345	40953	10015
32709	40944	19185
36395	40948	25110
21008	40954	15895
20595	40948	26714
20607	40948	19848
37439	40945	906
15151	40952	39880
15117	40949	19436
35426	40948	11645
3617	40945	9398
20571	40945	40667
35294	40944	32269
36283	40956	39317
39405	40948	2276
24935	40948	34075
18319	40953	2769
32995	40948	31564
6154	40948	20445
2542	40945	34187
29735	40945	31688
25440	40948	40938
19844	40944	6699
10455	40948	34287
14222	40948	2122
14758	40953	19776
21222	40945	6726
29136	40945	27331
9753	40958	31986
6861	40948	4151
23993	40953	32081
4694	40949	4947
16804	40948	28414
38126	40948	31554
13457	40958	3877
35653	40954	11351
14265	40956	27172
4568	40953	15831
10480	40948	16989
8665	40945	30655
33341	40953	15348
25860	40951	15221
39429	40945	30574
36165	40945	6415
6123	40953	39394
18649	40948	5425
12646	40949	39194
24953	40953	31147
30658	40944	7096
22692	40948	6595
33879	40953	33076
7475	40945	4308
35002	40953	1348
13046	40945	10946
40621	40953	22584
32201	40945	37030
17537	40953	39767
6097	40953	28712
17588	40948	4953
29524	40944	5040
15837	40948	36227
21823	40948	18534
1079	40945	40566
7923	40950	23872
4122	40948	4669
36267	40945	38579
24739	40945	7827
18160	40948	12069
39083	40945	33845
16904	40948	31138
33879	40953	35174
15236	40944	18756
21328	40948	8258
6813	40953	381
22885	40945	9196
26573	40945	39763
4245	40953	29260
34119	40948	31705
33214	40953	7408
13812	40948	27048
6202	40953	34387
1406	40954	14419
17895	40945	36988
9756	40953	12152
25996	40945	40675
15549	40948	29246
40338	40952	27088
34194	40953	8738
32518	40945	32499
21546	40953	1160
39584	40944	33520
5138	40953	27247
13288	40952	37154
28487	40948	29390
36747	40948	25505
39846	40948	13502
11695	40953	3189
36253	40953	10656
14555	40943	23691
12156	40948	16205
10827	40953	24166
11665	40950	40195
36809	40958	15821
18968	40945	34476
7199	40953	32514
5096	40953	27198
15191	40948	23179
23526	40948	34178
24682	40953	16931
22326	40948	3617
30952	40945	28145
26845	40959	16395
31286	40953	4307
13975	40943	13569
5912	40950	791
10396	40953	21847
18865	40948	35202
31522	40953	24
37883	40948	20960
1382	40949	12999
12303	40953	33361
35810	40948	32962
39162	40944	24418
30480	40948	15567
5142	40948	27301
39334	40945	24694
5221	40943	24814
5975	40945	18653
21602	40945	38518
614	40953	2001
10910	40948	23993
34097	40953	1021
28366	40949	24323
29303	40949	35038
38621	40944	2614
14832	40945	917
18533	40953	8265
29305	40953	9952
25688	40953	3297
17112	40947	38840
22918	40948	33844
30031	40953	33712
36033	40948	16505
10777	40948	14298
40110	40943	26930
40847	40944	23178
13957	40960	34434
16543	40953	24393
35259	40943	12306
10966	40945	24987
34550	40948	25925
12832	40948	31615
8575	40945	28101
36285	40948	25364
4071	40948	3586
40567	40953	26725
5030	40948	37706
5331	40959	16395
19228	40945	34858
23574	40948	33341
27611	40945	13121
40175	40948	12298
5432	40958	32965
2926	40949	11006
23179	40953	5317
39394	40945	35315
4680	40958	38061
22887	40948	22378
774	40953	32850
6202	40953	29038
26138	40954	2077
14687	40953	31827
38122	40948	4345
14224	40953	34200
11397	40948	37911
24549	40945	9925
16433	40956	34978
19260	40945	34136
1465	40945	30705
37563	40944	28580
559	40953	29192
9712	40943	33425
4400	40949	4343
32851	40948	35815
6967	40948	14382
34742	40945	1207
20960	40953	12901
24402	40953	34805
40097	40953	29602
12604	40948	14169
17436	40948	14377
27527	40945	26629
654	40948	4077
5053	40945	24341
29716	40949	33833
29454	40959	16395
8601	40958	36448
36138	40953	22401
37092	40948	33145
39051	40944	14423
28991	40945	26541
6198	40945	21558
8362	40956	16887
4960	40948	7689
13004	40944	34789
37706	40953	36415
30375	40945	35807
1712	40945	2361
36333	40945	29288
17108	40959	22808
35637	40953	38717
18222	40948	27301
13173	40945	10312
14076	40945	34988
30538	40958	24962
31593	40945	11141
26971	40948	12123
38930	40948	6140
37866	40948	32803
12270	40949	10150
31598	40948	4999
32983	40948	27654
31522	40953	23671
9536	40945	38702
2059	40948	3604
30170	40953	34923
11932	40948	9722
20109	40948	12540
37479	40944	19307
30872	40953	1300
11324	40945	10641
9898	40954	14325
31439	40949	8421
13205	40945	10028
40041	40953	5521
561	40948	12222
40406	40953	31274
36806	40953	11883
25908	40948	11371
38542	40953	14424
23807	40948	5565
21996	40945	27570
34091	40945	19638
24168	40953	10073
33292	40945	31808
1289	40948	1072
14682	40948	21657
19511	40953	11756
39052	40953	26284
16710	40954	4576
34743	40948	16956
13071	40949	26403
36224	40948	16523
36389	40948	11340
38737	40960	2270
32278	40953	14045
38823	40944	33754
38962	40948	27381
22581	40949	3358
1979	40944	3678
37734	40944	3141
18897	40943	27690
20740	40948	4796
33361	40949	4432
16395	40946	14770
30164	40945	33153
14046	40953	30024
17273	40954	20278
9543	40953	39910
1681	40953	33608
22799	40943	24250
20658	40948	40088
16327	40948	30880
35619	40944	18830
33879	40953	29747
37426	40949	3663
19417	40948	3610
26196	40944	21128
9395	40944	26730
34459	40948	3343
35484	40948	12653
6701	40948	31550
40421	40948	30634
3537	40945	16902
13213	40948	4568
29004	40948	24914
4884	40945	40072
31550	40953	30833
38317	40953	7861
31564	40953	23250
34092	40949	21435
12600	40948	16511
30657	40960	1776
18721	40945	33157
14148	40945	25585
39463	40948	3045
14776	40958	13950
2214	40956	4283
36826	40953	31321
15076	40953	15677
11129	40953	4980
39707	40945	5231
23269	40948	12094
1567	40948	38996
34090	40945	16633
30322	40945	17562
691	40949	35999
12803	40956	9732
2115	40953	37139
8779	40945	28402
23878	40948	25281
38107	40953	40532
18435	40953	17898
285	40953	39135
26554	40945	2170
38951	40945	16875
36507	40953	21629
12020	40958	21927
12240	40948	124
4513	40944	34347
34865	40944	9350
8230	40945	37142
32021	40949	28666
6276	40944	32268
3858	40956	12652
9207	40945	39998
17746	40948	24373
6385	40948	34703
26176	40953	15536
13700	40945	29154
1025	40945	16161
40734	40955	34259
25541	40953	27124
6813	40953	164
281	40960	30850
27858	40948	3610
36040	40945	39308
35974	40953	25271
4906	40953	16658
1532	40952	13671
33690	40948	4953
32828	40948	33025
22225	40960	39948
32677	40960	38181
18619	40945	14982
35843	40948	24792
32139	40950	22654
4989	40948	720
32464	40957	36765
39087	40945	9435
25049	40945	35117
22799	40943	19973
21598	40945	35647
1517	40948	13377
5592	40948	23965
27892	40945	10357
8585	40945	34047
5846	40952	33450
38495	40956	21406
39151	40945	21201
7035	40958	25394
4787	40948	20960
35660	40954	11572
16967	40948	8770
39322	40956	14390
5789	40953	9282
24133	40953	12374
32663	40953	21223
28982	40953	39881
36138	40953	15328
35075	40958	31972
31882	40949	30339
11770	40945	18433
17319	40945	22344
34567	40953	18205
35886	40945	9725
20152	40945	16381
23872	40954	3234
37546	40945	7725
16761	40958	30459
8301	40948	21769
34810	40945	3272
23032	40949	12805
40884	40945	40178
23634	40948	32971
8083	40949	17811
29897	40950	2804
19831	40953	33668
18122	40945	17061
30695	40953	21247
35793	40945	11060
4647	40949	29418
24297	40953	26916
5127	40956	10411
37406	40948	35134
40026	40960	14223
25086	40950	23872
33879	40953	4797
18527	40945	4193
28832	40953	11172
12648	40948	10221
38972	40948	31522
17683	40945	19354
25620	40948	9383
5473	40953	32871
17922	40953	21431
36558	40945	33576
3238	40948	28573
10355	40945	38488
27588	40944	33484
26612	40948	17257
8085	40953	40527
6625	40948	21286
36962	40953	14368
31811	40953	6350
24395	40949	33904
38808	40948	36138
6639	40945	30833
5899	40948	27327
9183	40953	17356
1404	40945	27574
4637	40953	6690
32103	40945	9737
5452	40960	26793
38592	40953	16289
19974	40953	19985
14673	40945	5194
25364	40953	18883
23781	40954	28728
18706	40948	30923
29350	40945	12826
35039	40948	32492
12805	40944	30793
36457	40948	40529
1608	40948	23993
669	40953	30821
17513	40948	5685
34093	40945	5094
21111	40948	13332
8385	40960	40729
39725	40948	27036
14883	40943	5950
3441	40953	19180
35681	40953	812
33341	40953	21392
24361	40953	27132
40397	40958	10297
23872	40954	21648
40059	40945	18873
12417	40948	27348
25150	40944	6462
19749	40945	14329
28580	40953	27830
27554	40953	1249
39806	40945	2628
285	40953	17974
23422	40945	21184
13443	40958	13476
32540	40945	5887
37260	40948	626
31986	40946	26804
23404	40953	1233
14758	40953	16773
34707	40956	12099
6767	40944	10880
20833	40948	141
2930	40945	10042
13130	40945	15692
27467	40945	15323
3022	40950	7850
33123	40954	33176
14418	40945	14451
26424	40948	31564
20749	40944	7747
4477	40948	37851
11416	40953	23652
12067	40945	29136
23212	40948	53
32480	40949	29734
24129	40948	18689
20128	40947	19188
25537	40952	19305
32482	40948	17947
6410	40953	19690
19774	40953	700
20787	40945	18363
36586	40956	17252
31302	40948	26198
8396	40953	39313
13036	40952	22799
16605	40948	4361
15762	40945	8624
20255	40950	23872
34239	40948	29534
21046	40948	25631
19483	40945	31987
37752	40953	32413
4325	40945	26769
15402	40945	31265
36138	40953	19743
33750	40960	31609
26343	40945	13699
14869	40945	7697
4809	40953	9363
34798	40955	7951
11552	40953	218
19004	40948	20116
6595	40953	18481
35575	40953	22244
8280	40955	7951
17615	40944	31032
35002	40953	34624
40421	40945	8244
21447	40948	21777
13591	40945	188
28811	40951	38460
18999	40944	36760
27368	40953	35551
24957	40948	8324
30990	40953	9425
24866	40945	27095
33281	40956	4675
19702	40948	10665
792	40945	9796
38671	40948	34880
18478	40945	26671
20425	40949	8421
36539	40945	31638
28004	40948	18508
20494	40948	32464
19546	40948	33145
19402	40945	16437
32459	40945	8947
14654	40950	23872
10389	40948	23022
17926	40956	2462
33372	40945	9362
23607	40945	19384
34315	40956	38751
3163	40943	21748
592	40945	6942
24773	40945	25794
37032	40948	445
9094	40944	5697
37933	40953	29793
40519	40945	40437
30208	40948	14425
29698	40958	27884
10771	40948	35198
36138	40953	39843
26930	40945	39987
11650	40949	39082
20867	40958	21223
33416	40948	14580
16863	40945	24273
23704	40945	762
20902	40950	23872
6521	40960	22523
10221	40953	39686
37194	40949	4947
8855	40945	11690
21192	40953	31241
32634	40945	18595
7951	40951	22926
13065	40948	7926
24324	40945	9844
36297	40948	13972
5208	40944	12164
36262	40948	6813
22583	40949	8824
21078	40957	37398
16156	40945	21078
34006	40948	18541
19860	40949	36491
14401	40946	36665
13957	40953	12740
39437	40953	33334
7958	40953	36530
6849	40952	13671
30169	40948	3091
6030	40949	29364
449	40956	22317
1125	40950	34681
13671	40943	8295
19321	40957	11673
12918	40945	4042
22527	40945	17665
30990	40953	25995
21561	40945	1958
1361	40945	31649
17578	40953	20640
34746	40948	35575
11065	40953	1701
5914	40952	13671
20638	40949	38972
26066	40949	25497
17345	40948	16016
1831	40945	6764
14256	40948	30863
36588	40948	31564
6956	40948	32049
11280	40945	14386
9765	40950	9855
37327	40948	37801
32803	40953	22443
14127	40950	791
12303	40953	20773
38714	40945	34530
36129	40945	31097
31633	40945	13593
1641	40948	24219
1085	40948	13629
16277	40950	5082
31487	40948	32452
35387	40945	5750
19990	40954	11987
3764	40945	14306
36138	40953	22093
8701	40944	11765
150	40948	29055
30744	40948	3399
15594	40948	15671
11006	40948	30923
7628	40953	33728
10396	40953	29028
18917	40945	5541
14715	40948	27653
24418	40944	18213
4554	40948	27593
19585	40949	20079
12588	40953	33242
39835	40945	8327
19174	40948	13161
27645	40959	31986
7987	40948	25748
7177	40948	13001
24031	40953	14798
13671	40943	15578
25289	40948	22027
35339	40948	38489
23872	40954	7527
25019	40945	38626
32549	40945	36467
37515	40953	10984
23179	40953	18034
25505	40953	7409
18903	40945	5795
38081	40945	16870
35323	40949	29817
14435	40953	8663
23925	40958	30603
14672	40944	26335
24167	40953	17911
6114	40945	24797
30654	40953	32724
3511	40950	2804
14555	40943	40516
3191	40953	12019
18276	40948	29880
36914	40944	9708
12884	40948	28982
17225	40950	2804
40526	40953	11114
36784	40950	39513
40282	40948	6487
24600	40944	31555
3326	40953	8371
4855	40948	4544
38657	40948	6813
34591	40953	9292
26757	40953	26556
11581	40945	13363
38867	40945	8623
39110	40948	14000
10827	40953	9861
13671	40943	888
6864	40945	12052
28641	40945	39270
3520	40953	19117
39394	40945	13437
21699	40953	26442
11514	40948	40548
40548	40953	39042
39491	40945	20360
14883	40943	33240
24477	40948	1296
26858	40960	20061
40905	40943	25630
16852	40953	17072
5191	40948	10532
30508	40945	6778
27938	40945	6439
4185	40953	39602
14730	40953	32427
3	40945	35387
36187	40953	744
10388	40953	30799
40460	40960	20948
37391	40949	23207
111	40952	13671
11029	40949	37866
39444	40958	18894
25394	40943	24201
24699	40952	24914
22887	40949	38167
34773	40944	8045
38059	40945	36876
33632	40952	5221
497	40958	14063
38243	40945	4723
16989	40953	16269
5727	40948	28294
27987	40945	1510
4620	40945	25862
38849	40949	39597
21548	40949	4928
33545	40948	35910
20071	40945	2533
8987	40958	9248
5877	40945	16587
5747	40948	37496
37801	40945	10774
12540	40953	13629
20730	40953	28578
5732	40945	19196
35171	40953	23735
16005	40945	31202
24444	40948	32911
28634	40948	7664
19997	40955	28811
11364	40945	39535
8795	40953	5210
39117	40945	18823
14715	40945	31381
3892	40948	9324
26149	40945	37553
29080	40944	24635
11478	40948	460
16965	40953	3951
38189	40948	38803
28230	40945	19090
13354	40943	1202
6890	40945	30294
6595	40953	21452
35948	40945	23375
33123	40954	32955
2206	40949	21238
24329	40945	16768
20503	40948	37544
33132	40952	26937
6813	40953	13954
6140	40948	9851
34285	40948	14525
34716	40948	38684
39851	40953	35647
1591	40958	25411
30540	40953	24729
32022	40951	743
27657	40953	24735
23302	40948	34880
25179	40953	30726
599	40953	17453
19986	40953	22852
23098	40949	31666
14466	40945	18425
34356	40949	2469
22993	40945	3331
33341	40953	28961
33865	40945	17399
38579	40945	16718
30294	40948	38996
32145	40958	13468
38938	40958	15398
9536	40948	5443
35530	40956	9779
2155	40953	5349
17087	40945	7223
23179	40953	133
14753	40945	35018
18498	40948	10388
19819	40948	20682
29531	40945	19149
14494	40949	20716
7705	40953	2310
8069	40956	11655
37578	40953	18379
4761	40958	22206
27877	40945	1751
11429	40958	35511
2198	40949	38621
1762	40953	28590
35266	40945	9646
29764	40953	39422
27956	40948	32803
33450	40943	14085
27238	40956	36293
13247	40945	8982
37160	40945	15941
29555	40953	10431
36606	40950	791
34333	40943	27166
12067	40945	40411
15812	40949	6152
40197	40948	13001
31363	40948	21381
2933	40948	31550
36238	40945	7209
36621	40953	16381
24541	40953	10739
7450	40953	33560
23023	40948	33341
18435	40953	32341
2509	40948	3604
25296	40948	5833
8993	40958	35412
40891	40950	23545
37272	40958	37760
9269	40948	33145
24124	40958	18024
21099	40948	6813
34101	40959	26330
39032	40945	21634
4783	40945	14353
10840	40948	29363
24127	40948	39340
3985	40944	29371
25500	40950	1792
24168	40945	3777
22538	40949	25529
13888	40952	14555
33272	40948	4311
12914	40953	36713
39693	40948	19181
37134	40948	5772
38363	40945	25013
18760	40945	7321
31564	40953	10039
28990	40957	3341
12663	40945	6334
16279	40953	8560
22295	40948	24799
33589	40945	9937
6613	40948	31564
23096	40945	14289
1776	40945	28157
39716	40956	8712
35715	40945	25307
37931	40949	2087
20582	40954	10273
2099	40945	23131
34370	40945	18720
21416	40948	5803
8421	40944	7844
5933	40945	3248
21832	40945	26364
16900	40953	23698
20158	40953	1413
35584	40949	35152
27023	40950	2804
11869	40948	7371
19821	40945	20611
39531	40948	33341
21147	40958	37106
38534	40945	39675
2901	40948	11400
18687	40948	19817
26386	40948	9015
28076	40953	5818
38061	40956	21253
11973	40945	29735
8755	40953	18926
38182	40945	40189
29239	40956	31809
26530	40953	8971
15560	40953	31666
37518	40945	38795
35347	40953	27928
39573	40948	28649
18958	40945	23893
18944	40953	6851
26239	40948	17461
201	40945	40857
20953	40948	35138
21615	40953	8082
31522	40953	39501
1299	40945	15744
34127	40949	33564
12168	40957	10021
35188	40949	286
6276	40944	22136
21057	40953	29684
10272	40958	6462
18773	40948	35198
37329	40953	10532
12614	40948	30873
27179	40948	9617
1828	40945	11382
31742	40945	11382
7782	40945	35374
28893	40945	34667
19386	40948	2726
31791	40954	24943
29534	40945	1383
33201	40953	10538
14858	40945	39083
36144	40945	11971
33985	40953	14781
31858	40946	40249
36519	40953	5219
27016	40948	24799
26856	40953	15112
635	40944	30987
34922	40952	6577
33341	40953	23418
30067	40945	25935
36642	40953	27006
1714	40953	39526
29914	40943	2261
3958	40953	20655
31635	40953	12170
25765	40953	2244
33799	40952	33450
2111	40953	3137
26238	40953	17666
13511	40953	18305
